timestamp,host,provider,channel,event_id,event_name,domain,user,workstation,source_ip,source_port,logon_type,process,status,sub_status,message,is_attack,attack_type,country,city,latitude,longitude
2026-04-25 01:40:49,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,alopez,PC-OPS-014,192.168.1.153,52161,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\alopez from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-25 01:41:43,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,analista01,PC-OPS-014,172.16.20.207,64671,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\analista01 from 172.16.20.207 using logon type 3,0,none,Internal,LAN,,
2026-04-25 01:42:54,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,crojas,SRV-MON-001,192.168.1.64,51942,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\crojas from 192.168.1.64 using logon type 10,0,none,Internal,LAN,,
2026-04-25 01:42:59,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,dtorres,SRV-MON-001,172.16.20.170,58987,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Process created by EMPRESA\dtorres: C:\\Windows\\System32\\svchost.exe,0,none,Internal,LAN,,
2026-04-25 01:43:15,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,lcastro,LAP-GER-003,192.168.1.57,60066,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Logoff for EMPRESA\lcastro from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 01:43:17,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,dtorres,PC-RRHH-002,192.168.1.152,51764,2,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Logoff for CORP\dtorres from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 01:43:27,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,analista01,PC-FIN-001,172.16.20.171,59823,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\analista01 from 172.16.20.171 using logon type 2,0,none,Internal,LAN,,
2026-04-25 01:43:34,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_backup,PC-RRHH-002,192.168.1.77,59730,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\svc_backup from 192.168.1.77 using logon type 3,0,none,Internal,LAN,,
2026-04-25 01:44:25,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,LOCAL,jperez,LAP-GER-003,10.10.141.87,52480,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Explicit credentials used by LOCAL\jperez from LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 01:47:06,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,svc_backup,SRV-MON-001,172.16.20.168,63902,3,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by LOCAL\svc_backup: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-25 01:48:37,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,LOCAL,finanzas02,PC-FIN-001,10.10.91.43,51509,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for LOCAL\finanzas02 from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 01:48:45,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,admin.ops,PC-FIN-001,172.16.20.146,64453,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Special privileges assigned to CORP\admin.ops,0,none,Internal,LAN,,
2026-04-25 01:50:29,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,SRV-MON-001,172.16.20.21,63245,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 172.16.20.21 using logon type 10,0,none,Internal,LAN,,
2026-04-25 01:52:28,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,alopez,PC-FIN-001,172.16.20.97,65034,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for CORP\alopez from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 01:52:33,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,dtorres,PC-FIN-001,10.10.54.109,55281,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for EMPRESA\dtorres from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 01:52:52,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,finanzas02,PC-RRHH-002,10.10.201.48,62677,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\finanzas02 from 10.10.201.48 using logon type 10,0,none,Internal,LAN,,
2026-04-25 01:53:59,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_backup,LAP-GER-003,10.10.87.129,59332,2,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for EMPRESA\svc_backup from 10.10.87.129 using logon type 2,0,none,Internal,LAN,,
2026-04-25 01:54:00,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_monitor,PC-RRHH-002,10.10.144.24,59957,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\svc_monitor from 10.10.144.24 using logon type 2,0,none,Internal,LAN,,
2026-04-25 01:56:22,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,PC-RRHH-002,172.16.20.167,60651,7,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 172.16.20.167 using logon type 7,0,none,Internal,LAN,,
2026-04-25 01:56:41,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,crojas,PC-RRHH-002,192.168.1.23,50137,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for EMPRESA\crojas from 192.168.1.23 using logon type 2,0,none,Internal,LAN,,
2026-04-25 01:57:12,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,finanzas02,PC-RRHH-002,172.16.20.180,65185,3,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for CORP\finanzas02 from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 01:59:09,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,analista01,PC-RRHH-002,192.168.1.2,52097,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for EMPRESA\analista01 from 192.168.1.2 using logon type 10,0,none,Internal,LAN,,
2026-04-25 02:00:41,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,admin.ops,SRV-MON-001,10.10.11.33,58892,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for LOCAL\admin.ops from 10.10.11.33 using logon type 7,0,none,Internal,LAN,,
2026-04-25 02:02:03,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,PC-OPS-014,172.16.20.179,55653,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 172.16.20.179 using logon type 10,0,none,Internal,LAN,,
2026-04-25 02:02:24,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,finanzas02,LAP-GER-003,172.16.20.53,58825,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Logoff for CORP\finanzas02 from workstation LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 02:03:55,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,alopez,SRV-MON-001,10.10.221.17,55428,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for CORP\alopez from workstation SRV-MON-001,0,none,Internal,LAN,,
2026-04-25 02:04:38,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,LOCAL,analista01,PC-RRHH-002,192.168.1.19,56597,3,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Special privileges assigned to LOCAL\analista01,0,none,Internal,LAN,,
2026-04-25 02:05:12,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,finanzas02,PC-RRHH-002,10.10.109.86,62469,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Special privileges assigned to CORP\finanzas02,0,none,Internal,LAN,,
2026-04-25 02:06:03,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,crojas,LAP-GER-003,172.16.20.150,60062,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by LOCAL\crojas: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-25 02:06:07,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,lcastro,PC-RRHH-002,172.16.20.134,56578,3,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for CORP\lcastro from 172.16.20.134 using logon type 3,0,none,Internal,LAN,,
2026-04-25 02:09:20,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,mgarcia,PC-RRHH-002,172.16.20.130,59459,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\mgarcia from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 02:10:02,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,crojas,PC-FIN-001,172.16.20.160,49380,3,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for CORP\crojas from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 02:11:06,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,alopez,PC-RRHH-002,10.10.39.91,52541,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for CORP\alopez from 10.10.39.91 using logon type 2,0,none,Internal,LAN,,
2026-04-25 02:12:03,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,svc_monitor,PC-RRHH-002,192.168.1.159,52990,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Logoff for EMPRESA\svc_monitor from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 02:12:18,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,LOCAL,admin.ops,LAP-GER-003,10.10.31.236,52349,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Special privileges assigned to LOCAL\admin.ops,0,none,Internal,LAN,,
2026-04-25 02:12:49,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,alopez,PC-FIN-001,172.16.20.179,61884,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Process created by LOCAL\alopez: C:\\Windows\\System32\\lsass.exe,0,none,Internal,LAN,,
2026-04-25 02:13:42,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,jperez,PC-FIN-001,10.10.167.132,53486,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\jperez from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 02:14:05,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,admin.ops,PC-RRHH-002,172.16.20.49,64703,2,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\admin.ops from 172.16.20.49 using logon type 2,0,none,Internal,LAN,,
2026-04-25 02:14:22,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,LOCAL,svc_monitor,LAP-GER-003,172.16.20.116,53119,2,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Explicit credentials used by LOCAL\svc_monitor from LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 02:14:58,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,finanzas02,PC-FIN-001,192.168.1.169,52321,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Logoff for EMPRESA\finanzas02 from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 02:16:14,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,EMPRESA,admin.ops,PC-OPS-014,10.10.64.69,55639,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for EMPRESA\admin.ops from workstation PC-OPS-014,0,none,Internal,LAN,,
2026-04-25 02:18:55,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,finanzas02,PC-OPS-014,172.16.20.249,54877,10,C:\\Windows\\System32\\winlogon.exe,0x0,0x0,Successful logon for LOCAL\finanzas02 from 172.16.20.249 using logon type 10,0,none,Internal,LAN,,
2026-04-25 02:19:08,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,EMPRESA,svc_monitor,LAP-GER-003,172.16.20.134,51990,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Explicit credentials used by EMPRESA\svc_monitor from LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 02:20:27,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,admin.ops,PC-RRHH-002,192.168.1.68,63154,10,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Logoff for CORP\admin.ops from workstation PC-RRHH-002,0,none,Internal,LAN,,
2026-04-25 02:20:32,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4634,An account was logged off,CORP,jperez,PC-FIN-001,10.10.96.115,61596,2,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Logoff for CORP\jperez from workstation PC-FIN-001,0,none,Internal,LAN,,
2026-04-25 02:23:19,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,analista01,PC-OPS-014,10.10.181.106,60427,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for CORP\analista01 from 10.10.181.106 using logon type 2,0,none,Internal,LAN,,
2026-04-25 02:24:44,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,mgarcia,PC-FIN-001,10.10.144.199,52682,7,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for EMPRESA\mgarcia from 10.10.144.199 using logon type 7,0,none,Internal,LAN,,
2026-04-25 02:31:26,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,CORP,lcastro,SRV-MON-001,10.10.88.98,54877,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Process created by CORP\lcastro: C:\\Windows\\System32\\cmd.exe,0,none,Internal,LAN,,
2026-04-25 02:34:02,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,svc_monitor,PC-OPS-014,192.168.1.183,55907,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for CORP\svc_monitor from 192.168.1.183 using logon type 7,0,none,Internal,LAN,,
2026-04-25 02:35:29,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,crojas,PC-FIN-001,172.16.20.224,51651,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\crojas from 172.16.20.224 using logon type 7,0,none,Internal,LAN,,
2026-04-25 02:35:33,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,dtorres,SRV-MON-001,172.16.20.143,57469,10,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Successful logon for CORP\dtorres from 172.16.20.143 using logon type 10,0,none,Internal,LAN,,
2026-04-25 02:36:01,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,crojas,LAP-GER-003,10.10.245.69,58593,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Process created by EMPRESA\crojas: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0,none,Internal,LAN,,
2026-04-25 02:36:30,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,EMPRESA,finanzas02,SRV-MON-001,172.16.20.90,54810,10,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Special privileges assigned to EMPRESA\finanzas02,0,none,Internal,LAN,,
2026-04-25 02:36:44,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,jperez,PC-FIN-001,172.16.20.111,50652,7,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\jperez from 172.16.20.111 using logon type 7,0,none,Internal,LAN,,
2026-04-25 02:37:41,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,EMPRESA,svc_monitor,PC-RRHH-002,192.168.1.70,50885,2,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for EMPRESA\svc_monitor from 192.168.1.70 using logon type 2,0,none,Internal,LAN,,
2026-04-25 02:39:36,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,alopez,SRV-MON-001,192.168.1.48,55855,10,C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe,0x0,0x0,Successful logon for LOCAL\alopez from 192.168.1.48 using logon type 10,0,none,Internal,LAN,,
2026-04-25 02:44:03,WIN-SRV-DC01,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,CORP,helpdesk01,PC-FIN-001,172.16.20.144,57329,3,C:\\Windows\\System32\\svchost.exe,0x0,0x0,Successful logon for CORP\helpdesk01 from 172.16.20.144 using logon type 3,0,none,Internal,LAN,,
2026-04-25 02:44:50,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,jperez,LAP-GER-003,192.168.1.171,51400,3,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\jperez from 192.168.1.171 using logon type 3,0,none,Internal,LAN,,
2026-04-25 02:45:11,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,EMPRESA,svc_monitor,SRV-MON-001,10.10.233.46,50252,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Process created by EMPRESA\svc_monitor: C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0,none,Internal,LAN,,
2026-04-25 02:46:21,WIN-SRV-APP01,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,finanzas02,PC-OPS-014,192.168.1.139,60594,7,C:\\Windows\\System32\\cmd.exe,0x0,0x0,Special privileges assigned to CORP\finanzas02,0,none,Internal,LAN,,
2026-04-25 02:46:22,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4648,A logon was attempted using explicit credentials,LOCAL,helpdesk01,LAP-GER-003,192.168.1.26,51927,10,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Explicit credentials used by LOCAL\helpdesk01 from LAP-GER-003,0,none,Internal,LAN,,
2026-04-25 02:46:24,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,svc_backup,LAP-GER-003,172.16.20.125,53672,2,C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe,0x0,0x0,Successful logon for LOCAL\svc_backup from 172.16.20.125 using logon type 2,0,none,Internal,LAN,,
2026-04-25 02:47:09,WIN10-FIN-014,Microsoft-Windows-Security-Auditing,Security,4624,An account was successfully logged on,LOCAL,dtorres,PC-OPS-014,192.168.1.78,56939,10,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Successful logon for LOCAL\dtorres from 192.168.1.78 using logon type 10,0,none,Internal,LAN,,
2026-04-25 02:49:53,WIN-SRV-FILE01,Microsoft-Windows-Security-Auditing,Security,4688,A new process has been created,LOCAL,crojas,SRV-MON-001,172.16.20.95,52808,7,C:\\Windows\\System32\\lsass.exe,0x0,0x0,Process created by LOCAL\crojas: C:\\Windows\\System32\\lsass.exe,0,none,Internal,LAN,,
2026-04-25 02:51:20,WIN11-SEC-022,Microsoft-Windows-Security-Auditing,Security,4672,Special privileges assigned to new logon,CORP,helpdesk01,SRV-MON-001,192.168.1.74,62868,7,C:\\Program Files\\Microsoft Defender\\MsMpEng.exe,0x0,0x0,Special privileges assigned to CORP\helpdesk01,0,none,Internal,LAN,,
